EDGE_ID,GridNo,Split_SequenceNum,CentroidX,CentroidY
64630433,4429,1,3904.7560702250607,2902.4019837448877
64630438,4429,0,3730.267090023448,2902.0454890992123
64630438,4429,1,3726.6387747449403,3174.831190457388
64630440,4429,0,3523.1232723199582,3171.844194060953
64630440,4429,1,3523.1232723199582,2901.3164370483705
81026004,4429,0,2528.305192379973,3019.1970948384514
81026004,4429,1,2546.446768772508,3016.184995715084
81026004,4429,2,2552.71385879689,3010.540452369377
81026004,4429,3,2555.3526335427646,2900.2972706282826
64630487,4429,0,2683.3332088137695,3167.424233647691
64630487,4429,1,2673.437803510881,2899.1551307304208
64627769,4429,0,2837.701531566957,2899.136527816711
64627769,4429,1,2834.0732162884497,3161.387073129757
64628543,4429,0,2757.2189017545047,3162.148288049482
64628543,4429,1,2753.9204333186462,2898.3935049043002
81026005,4429,0,3432.4153903619695,2898.316665158316
81026005,4429,1,3427.467687708181,3171.8550270829933
81026006,4429,0,3001.9652596183455,2894.6028580259444
81026006,4429,1,2993.059394843402,3165.1316236302346
81026008,4429,0,2914.555846096215,3163.635491888341
81026008,4429,1,2919.5035487500027,2894.6121968380476
64630419,4429,0,3356.220769518008,2894.938994062572
64630419,4429,1,3345.665670525135,3171.8642911845996
81026011,4429,0,3070.243556219996,3166.251649222373
81026011,4429,1,3072.8823309658706,2893.0898043565203
64630421,4429,0,3236.156518489314,3169.6191596892127
64630421,4429,1,3242.423608518383,2892.6943481854137
64630428,4429,0,3159.6320508027043,2890.822446486991
64630428,4429,1,3154.0246544636198,3168.499694427137
64628377,4429,0,2277.9514381770473,2901.457453111127
64628377,4429,1,2268.0560328741585,2878.506983813881
64628552,4429,0,2017.042584981249,2956.0440592027103
64628552,4429,1,2014.7336570780226,2875.9018836333794
81026169,4429,0,1502.8113559986891,2132.478846661089
81026169,4429,1,1483.0205453882245,1738.5415030078905
81026170,4429,0,2280.2603660802733,1927.707768608725
81026170,4429,1,2289.825924540514,1777.2044560926677
64628502,4429,0,1564.8225625712703,2132.8480794464735
64628502,4429,1,1566.1419499465512,1735.8983004740078
64628501,4429,0,1680.5988046314735,1730.9940157523295
64628501,4429,1,1676.3107956676695,2132.082942227002
64628378,4429,0,2268.0560328741585,2878.506983813881
64628378,4429,1,2225.5057900647066,2792.349276415447
64628546,4429,0,2225.5057900647066,2792.349276415447
64628546,4429,1,2677.066118789388,2790.04060364251
64630488,4429,0,2673.437803510881,2899.1551307304208
64630488,4429,1,2677.066118789388,2790.04060364251
81026022,4429,0,2919.5035487500027,2894.6121968380476
81026022,4429,1,2923.13186402851,2775.3387692784295
81026023,4429,0,3003.9443406789233,2770.8145503668484
81026023,4429,1,3001.9652596183455,2894.6028580259444
64628553,4429,0,2014.7336570780226,2875.9018836333794
64628553,4429,1,2022.320134477685,2770.5494640127013
64628461,4429,0,2022.320134477685,2770.5494640127013
64628461,4429,1,2186.9137093764093,2769.7783125982355
64628379,4429,0,2225.5057900647066,2792.349276415447
64628379,4429,1,2219.8983937256216,2768.2695547810417
64628559,4429,0,2624.290623834399,1499.1137093977684
64628559,4429,1,2610.766903248316,1928.0465942232381
64639780,4429,0,1418.7004109077295,2133.2408833949426
64639780,4429,1,1406.166230854279,1553.4324648468223
64639779,4429,0,1406.166230854279,1553.4324648468223
64639779,4429,1,1260.7037728807227,1550.4388939266669
64634166,4429,0,4567.748225621723,1958.3016669495314
64634166,4429,1,4573.685468808144,1537.2710083286227
64628554,4429,0,2022.320134477685,2770.5494640127013
64628554,4429,1,2024.299215538263,2700.5657032968493
64628462,4429,0,2024.299215538263,2700.5657032968493
64628462,4429,1,2205.3851326115932,2697.911406254188
64628380,4429,0,2219.8983937256216,2768.2695547810417
64628380,4429,1,2205.3851326115932,2697.911406254188
64634734,4429,0,4491.223757935114,1956.805311076147
64634734,4429,1,4497.161001116847,1535.398396881817
81026189,4429,0,4213.822562569397,1952.3216599630045
81026189,4429,1,4213.4927157267475,1531.2917110918163
64639570,4429,0,4313.436309297642,1954.9441676892666
64639570,4429,1,4311.127381394416,1895.1197930633518
64639570,4429,2,4318.0541651087815,1726.5565118837262
64639570,4429,3,4318.384011951431,1651.3053599202144
64639570,4429,4,4314.425849830274,1529.7752580934498
64631518,4429,0,4412.720209187926,1533.1504263862132
64631518,4429,1,4402.165110195054,1953.8053524085137
64638563,4429,0,3752.0369816944904,1521.561326184723
64638563,4429,1,3744.450504294828,1804.88263185101
64638563,4429,2,3737.1938737378136,1948.2368269933254
64638559,4429,0,3847.6925663062675,1521.550493162683
64638559,4429,1,3828.891296223748,1845.1324152221625
64638559,4429,2,3831.859917816958,1945.2160614523261
81026192,4429,0,3654.0724691794867,1519.6911428290637
81026192,4429,1,3638.2398206948646,1943.7329666921285
64630443,4429,0,3536.976839744003,1943.3681791799693
64630443,4429,1,3558.0870377297483,1518.573246487421
64630416,4429,0,3378.650354874347,1517.841056595713
64630416,4429,1,3371.393724317333,1938.119353492107
64630424,4429,0,3257.596563317708,1939.6372633451613
64630424,4429,1,3265.18304071737,1516.3488845088145
64639566,4429,0,3182.3914830016915,1514.8532383851505
64639566,4429,1,3178.763167723185,1585.9659525961747
64639566,4429,2,3172.825924541452,1940.0231192174258
64627780,4429,0,3009.8815838606565,1935.5265058330845
64627780,4429,1,3021.4262233814748,1506.2175895656835
64628558,4429,0,2535.561822936987,1498.7475023861693
64628558,4429,1,2533.9125887190576,1926.5502757037657
64638118,4429,0,2692.8987672786975,1930.2948262042432
64638118,4429,1,2696.527082552517,1818.5465101050513
64638118,4429,2,2700.48524467836,1497.9763136164552
64628557,4429,0,2460.026895778323,1498.3798011646334
64628557,4429,1,2450.791184160731,1927.3122003718734
81026198,4429,0,2364.041464323897,1926.569513656698
81026198,4429,1,2368.989166977685,1851.6940942944673
81026198,4429,2,2370.968248038263,1496.8848647893524
64638344,4429,0,2169.101979826523,1923.2052904517193
64638344,4429,1,2222.537168471496,1493.1391189209253
64630483,4429,0,2859.8012700759605,1502.0970823337707
64630483,4429,1,2861.7803511365382,1736.1278246303302
64630483,4429,2,2854.5237205842113,1933.6628222893114
64628519,4429,0,1501.1621217807597,2935.408426294389
64628519,4429,1,1498.853193872846,2646.0681521174815
64628483,4429,0,1093.4714232361237,2639.3414614028625
64628483,4429,1,1498.853193872846,2646.0681521174815
64640616,4429,0,2606.80874112716,2627.129897185664
64640616,4429,1,2479.1580126988033,2625.6393313744475
81034067,4429,0,2479.1580126988033,2625.6393313744475
81034067,4429,1,2410.8797161018406,2625.270808338783
81034068,4429,0,2410.8797161018406,2625.270808338783
81034068,4429,1,2307.6376540904007,2623.4012226657615
64628381,4429,0,2205.3851326115932,2697.911406254188
64628381,4429,1,2187.903249909042,2622.662271475427
81034069,4429,0,2307.6376540904007,2623.4012226657615
81034069,4429,1,2187.903249909042,2622.662271475427
81026218,4429,0,2378.8845722805736,1374.6009070268008
81026218,4429,1,2370.968248038263,1496.8848647893524
81034151,4429,0,2222.537168471496,1493.1391189209253
81034151,4429,1,2240.0190511787346,1370.8540778561692
81026219,4429,0,2240.0190511787346,1370.8540778561692
81026219,4429,1,2378.8845722805736,1374.6009070268008
64634359,4429,0,4478.689577881663,2571.232081341905
64634359,4429,1,4478.689577881663,2916.634697387993
64633985,4429,0,4561.481135597342,2574.2327497592582
64633985,4429,1,4556.203586100905,2916.2496633325304
64634358,4429,0,4307.828912958557,2565.23134219251
64634358,4429,1,4307.16921927326,2907.247732792304
64633984,4429,0,4396.557713855968,2565.973804776195
64633984,4429,1,4399.856182291827,2912.1285584166426
81026053,4429,0,4206.236085169734,2905.3778856325434
81026053,4429,1,4207.885319387663,2565.995171978286
64630434,4429,0,3904.7560702250607,2902.4019837448877
64630434,4429,1,3915.97086290323,2564.523209080779
64627777,4429,0,3829.880836756381,2562.2754253627545
64627777,4429,1,3826.2525214778734,2901.658363148502
64630437,4429,0,3733.235711616658,2559.6525814392567
64630437,4429,1,3728.9477026528543,2589.3772573271017
64630437,4429,2,3726.6387747449403,2716.5519024995738
64630437,4429,3,3730.267090023448,2902.0454890992123
81026054,4429,0,3627.3548748593435,2757.575003890936
81026054,4429,1,3629.004109077273,2901.30444601363
64630441,4429,0,3523.1232723199582,2901.3164370483705
64630441,4429,1,3538.626073961932,2554.7832985866776
64630427,4429,0,3164.579753456492,2549.5580814158116
64630427,4429,1,3159.6320508027043,2890.822446486991
81026055,4429,0,3003.9443406789233,2770.8145503668484
81026055,4429,1,3007.902502800079,2549.95208073223
64630486,4429,0,2846.277549494565,2546.2078290724025
64630486,4429,1,2837.701531566957,2899.136527816711
64628382,4429,0,2187.903249909042,2622.662271475427
64628382,4429,1,2171.0810608871006,2539.8879505244076
64630489,4429,0,2677.066118789388,2790.04060364251
64630489,4429,1,2690.919686213432,2545.472912248897
64640617,4429,0,2604.8296600665826,2542.4726173840277
64640617,4429,1,2606.80874112716,2627.129897185664
81026059,4429,0,2410.8797161018406,2625.270808338783
81026059,4429,1,2411.869256629786,2540.613192339911
64639743,4429,0,2030.2364587246834,2499.6445549007335
64639743,4429,1,2024.299215538263,2700.5657032968493
81026061,4429,0,2030.2364587246834,2499.6445549007335
81026061,4429,1,2164.813970862719,2502.263102970664
64628512,4429,0,1669.0541651106553,2497.427925459885
64628512,4429,1,1665.0960029895,2942.162461050845
64628504,4429,0,1587.9118416129063,2936.151113010901
64628504,4429,1,1578.346283152666,2494.051897996408
81026228,4429,0,3021.4262233814748,1506.2175895656835
81026228,4429,1,3022.415763914107,1239.4522762175675
81026229,4429,0,2544.467687711931,1230.1000146476536
81026229,4429,1,2535.561822936987,1498.7475023861693
64639685,4429,0,3022.415763914107,1239.4522762175675
64639685,4429,1,3097.620844230123,1239.0675036488437
81026230,4429,0,3095.3119163222095,1508.4667554278992
81026230,4429,1,3097.620844230123,1239.0675036488437
81034156,4429,0,3097.620844230123,1239.0675036488437
81034156,4429,1,3186.0197982801988,1239.8100035877774
64639684,4429,0,3186.0197982801988,1239.8100035877774
64639684,4429,1,3182.3914830016915,1514.8532383851505
81026231,4429,0,2942.262980948991,1502.8402546685118
81026231,4429,1,2941.273440416358,1237.9564433163248
81034157,4429,0,2941.273440416358,1237.9564433163248
81034157,4429,1,3022.415763914107,1239.4522762175675
81026232,4429,0,2709.3911094486157,1230.4575925955332
81026232,4429,1,2700.48524467836,1497.9763136164552
64630430,4429,0,2709.3911094486157,1230.4575925955332
64630430,4429,1,2787.2349645105064,1235.716354779473
81026233,4429,0,2784.596189764632,1500.9768326114784
81026233,4429,1,2785.2558834499287,1418.5767874070518
81034158,4429,0,2787.2349645105064,1235.716354779473
81034158,4429,1,2865.4086664150454,1237.9650350234597
81026234,4429,0,2865.4086664150454,1237.9650350234597
81026234,4429,1,2859.8012700759605,1502.0970823337707
81034159,4429,0,2865.4086664150454,1237.9650350234597
81034159,4429,1,2941.273440416358,1237.9564433163248
81026235,4429,0,2630.5577138587805,1230.090264927818
81026235,4429,1,2624.290623834399,1499.1137093977684
64630429,4429,0,2630.5577138587805,1230.090264927818
64630429,4429,1,2709.3911094486157,1230.4575925955332
81034160,4429,0,2544.467687711931,1230.1000146476536
81034160,4429,1,2630.5577138587805,1230.090264927818
81026236,4429,0,2461.346283153604,1230.1094281702535
81026236,4429,1,2460.026895778323,1498.3798011646334
81034161,4429,0,2461.346283153604,1230.1094281702535
81034161,4429,1,2544.467687711931,1230.1000146476536
81026237,4429,0,2382.512887559081,1228.2370782088497
81026237,4429,1,2378.8845722805736,1374.6009070268008
81034162,4429,0,2382.512887559081,1228.2370782088497
81034162,4429,1,2461.346283153604,1230.1094281702535
81034163,4429,0,2240.0190511787346,1370.8540778561692
81034163,4429,1,2254.5323122880754,1224.1127607415988
81034164,4429,0,2254.5323122880754,1224.1127607415988
81034164,4429,1,2382.512887559081,1228.2370782088497
64632892,4429,0,4184.79604034134,3606.7207018623326
64632892,4429,1,5269.002614864034,3628.420738396569
81025889,4429,0,3426.478147180236,3592.1326142296675
81025889,4429,1,3424.1692192723226,3782.5181956729202
81025890,4429,0,3426.478147180236,3592.1326142296675
81025890,4429,1,3520.154650726748,3590.2407274733437
64630439,4429,0,3518.1755696661708,3787.3988718762653
64630439,4429,1,3520.154650726748,3590.2407274733437
81033991,4429,0,2904.3305939459906,3813.0537689595417
81033991,4429,1,2719.286514756192,3572.271158510933
64628196,4429,0,1578.346283152666,2494.051897996408
64628196,4429,1,1669.0541651106553,2497.427925459885
64628515,4429,0,1553.2779230504523,2493.302225848443
64628515,4429,1,1578.346283152666,2494.051897996408
64628520,4429,0,1498.853193872846,2646.0681521174815
64628520,4429,1,1487.6384011946766,2493.685915116299
64628514,4429,0,1487.6384011946766,2493.685915116299
64628514,4429,1,1553.2779230504523,2493.302225848443
64639784,4429,0,1487.6384011946766,2493.685915116299
64639784,4429,1,1456.962644753378,2492.9368780075565
64628511,4429,0,1665.0960029895,2468.4566945987576
64628511,4429,1,1669.0541651106553,2497.427925459885
81026064,4429,0,2030.2364587246834,2499.6445549007335
81026064,4429,1,1780.2125513644064,2495.9103144488176
64640142,4429,0,4402.824803885037,3527.30608413257
64640142,4429,1,4682.534927153982,3531.413218185551
64632796,4429,0,4188.094508777199,3526.577891252442
64632796,4429,1,4402.824803885037,3527.30608413257
64628521,4429,0,2019.021666046514,3483.554148467887
64628521,4429,1,1882.794919685862,3482.06455389313
64628522,4429,0,1882.794919685862,3482.06455389313
64628522,4429,1,1767.3485244683072,3479.0675836453693
81025912,4429,0,1653.8812103113303,3473.0603446827504
81025912,4429,1,1649.9230481901748,3599.482665485956
81034088,4429,0,2032.875233470558,2416.491774417972
81034088,4429,1,2030.2364587246834,2499.6445549007335
64639744,4429,0,1763.0605155045034,2410.5022418431004
64639744,4429,1,2032.875233470558,2416.491774417972
81026077,4429,0,2769.423234965307,2544.711510554267
81026077,4429,1,2771.7321628685327,2335.136894886529
64628523,4429,0,1767.3485244683072,3479.0675836453693
64628523,4429,1,1653.8812103113303,3473.0603446827504
64628524,4429,0,1653.8812103113303,3473.0603446827504
64628524,4429,1,1493.5756443810972,3465.5533878730525
64628525,4429,0,1493.5756443810972,3465.5533878730525
64628525,4429,1,1344.8147179669945,3466.322746235595
64628193,4429,0,1344.8147179669945,3466.322746235595
64628193,4429,1,1253.1172954810602,3466.709386568076
64632008,4429,0,4412.720209187926,3380.565289991477
64632008,4429,1,4402.824803885037,3527.30608413257
81025941,4429,0,4412.720209187926,3380.565289991477
81025941,4429,1,4598.753828910358,3384.3067773615853
81026079,4429,0,2032.875233470558,2416.491774417972
81026079,4429,1,2027.5976839741218,2346.132579944163
64634169,4429,0,4566.758685093778,2363.5290311753542
64634169,4429,1,4561.481135597342,2574.2327497592582
64634732,4429,0,4478.689577881663,2571.232081341905
64634732,4429,1,4488.584983189239,2304.08950382866
81026088,4429,0,3440.0018677616317,2557.4282568172353
81026088,4429,1,3441.9809488222095,2266.582474728409
64632795,4429,0,4412.720209187926,3380.565289991477
64632795,4429,1,4194.031751958932,3374.9462229251867
81025944,4429,0,2727.8625326838,3339.3679875653547
81025944,4429,1,2719.286514756192,3572.271158510933
81025945,4429,0,2727.8625326838,3339.3679875653547
81025945,4429,1,2791.193126631662,3338.608304212152
81025946,4429,0,2791.193126631662,3338.608304212152
81025946,4429,1,2786.245423982561,3612.5229217102515
64628197,4429,0,1663.4467687715705,3298.85293106515
64628197,4429,1,1653.8812103113303,3473.0603446827504
64628516,4429,0,1493.5756443810972,3465.5533878730525
64628516,4429,1,1497.2039596549168,3303.3868249860707
64628397,4429,0,1663.4467687715705,3298.85293106515
64628397,4429,1,1497.2039596549168,3303.3868249860707
64639762,4429,0,1343.1654837537526,3295.502902853231
64639762,4429,1,1344.8147179669945,3466.322746235595
64639763,4429,0,1497.2039596549168,3303.3868249860707
64639763,4429,1,1343.1654837537526,3295.502902853231
64639782,4429,0,1253.1172954810602,3466.709386568076
64639782,4429,1,1253.1172954810602,3295.5131008360477
81025952,4429,0,1253.1172954810602,3295.5131008360477
81025952,4429,1,1343.1654837537526,3295.502902853231
64640139,4429,0,4418.987299212308,3262.04407473538
64640139,4429,1,4412.720209187926,3380.565289991477
64640140,4429,0,4197.330220394791,3256.0490882929034
64640140,4429,1,4418.987299212308,3262.04407473538
64628517,4429,0,1497.2039596549168,3303.3868249860707
64628517,4429,1,1501.1621217807597,3189.3809380937687
81034020,4429,0,1253.1172954810602,3295.5131008360477
81034020,4429,1,1250.808367577834,3190.5380574462442
81025965,4429,0,1250.808367577834,3190.5380574462442
81025965,4429,1,1501.1621217807597,3189.3809380937687
64634733,4429,0,4488.584983189239,2304.08950382866
64634733,4429,1,4486.935748971309,2147.567372222976
81026101,4429,0,4486.935748971309,2147.567372222976
81026101,4429,1,4657.136720209119,2150.5581414994995
64630485,4429,0,2854.85356742686,2144.742161407415
